"filename", "language", "Python", "Shell Script", "Markdown", "pip requirements", "toml", "HTML", "JavaScript", "CSS", "Batch", "PowerShell", "Properties", "TSV", "XML", "comment", "blank", "total"
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\urls\exceptions.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\urls\resolvers.py", "Python", 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 84, 829
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\urls\utils.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 67
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\_os.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 63
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\archive.py", "Python", 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41, 258
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\asyncio.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 65
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\autoreload.py", "Python", 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 91, 677
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\baseconv.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 116
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\cache.py", "Python", 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 65, 444
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\connection.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 86
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\crypto.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 94
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\datastructures.py", "Python", 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 65, 347
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\dateformat.py", "Python", 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 62, 331
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\dateparse.py", "Python", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 155
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\dates.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 80
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\datetime_safe.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 25, 119
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\deconstruct.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 60
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\decorators.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 35, 191
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\deprecation.py", "Python", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31, 157
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\duration.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 47
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\encoding.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 45, 266
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\feedgenerator.py", "Python", 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66, 448
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\formats.py", "Python", 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44, 312
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\functional.py", "Python", 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 92, 467
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\hashable.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 27
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\html.py", "Python", 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 70, 423
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\http.py", "Python", 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 59, 450
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\inspect.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 74
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\ipv6.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 48
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\itercompat.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\jslex.py", "Python", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 34, 250
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\log.py", "Python", 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 40, 251
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\lorem_ipsum.py", "Python", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 287
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\module_loading.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 108
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\numberformat.py", "Python", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 106
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\regex_helper.py", "Python", 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 37, 354
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\safestring.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 73
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\termcolors.py", "Python", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 32, 222
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\text.py", "Python", 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 72, 471
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\timesince.py", "Python", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24, 143
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\timezone.py", "Python", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 97, 362
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\topological_sort.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 43
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\translation\__init__.py", "Python", 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 81, 302
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\translation\reloader.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 37
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\translation\template.py", "Python", 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 247
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\translation\trans_null.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32, 68
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\translation\trans_real.py", "Python", 493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 110, 640
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\tree.py", "Python", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 127
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\version.py", "Python", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24, 122
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\utils\xmlutils.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 36
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\csrf.py", "Python", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 161
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\debug.py", "Python", 535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 75, 648
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\decorators\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\decorators\cache.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 67
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\decorators\clickjacking.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 63
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\decorators\common.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 18
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\decorators\csrf.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 60
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\decorators\debug.py", "Python", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 97
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\decorators\gzip.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\decorators\http.py", "Python", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 31, 133
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\decorators\vary.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 47
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\defaults.py", "Python", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 150
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\generic\__init__.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\generic\base.py", "Python", 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 51, 286
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\generic\dates.py", "Python", 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 159, 796
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\generic\detail.py", "Python", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 29, 181
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\generic\edit.py", "Python", 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 67, 295
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\generic\list.py", "Python", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26, 221
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\i18n.py", "Python", 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46, 346
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\static.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 133
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\templates\default_urlconf.html", "HTML", 0, 0, 0, 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 1, 254
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\templates\technical_404.html", "HTML", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 2, 83
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\django\views\templates\technical_500.html", "HTML", 0, 0, 0, 0, 0, 476, 0, 0, 0, 0, 0, 0, 0, 0, 16, 492
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\djangorestframework-3.14.0.dist-info\LICENSE.md", "Markdown", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\exceptiongroup\__init__.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\exceptiongroup\_catch.py", "Python", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23, 139
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\exceptiongroup\_exceptions.py", "Python", 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 54, 322
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\exceptiongroup\_formatting.py", "Python", 470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 81, 602
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\exceptiongroup\_suppress.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 56
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\exceptiongroup\_version.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 17
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\iniconfig\__init__.py", "Python", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37, 217
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\iniconfig\_parse.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 83
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\iniconfig\_version.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 5
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\iniconfig\exceptions.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\__init__.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 16
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\_elffile.py", "Python", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22, 111
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\_manylinux.py", "Python", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 39, 264
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\_musllinux.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 86
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\_parser.py", "Python", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 81, 355
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\_structures.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 62
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\_tokenizer.py", "Python", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 195
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\licenses\__init__.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 23, 146
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\licenses\_spdx.py", "Python", 751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 760
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\markers.py", "Python", 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 69, 332
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\metadata.py", "Python", 591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 106, 864
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\requirements.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 92
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\specifiers.py", "Python", 689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 178, 1021
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\tags.py", "Python", 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 106, 618
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\utils.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 38, 164
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\packaging\version.py", "Python", 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 115, 583
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\__init__.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\__main__.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 32
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\__pip-runner__.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 51
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\__init__.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 20
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\build_env.py", "Python", 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 45, 312
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cache.py", "Python", 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 54, 294
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\autocompletion.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 172
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\base_command.py", "Python", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 38, 217
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\cmdoptions.py", "Python", 866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 153, 1056
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\command_context.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\main.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 15, 71
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\main_parser.py", "Python", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 29, 135
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\parser.py", "Python", 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 53, 295
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\progress_bars.py", "Python", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 69
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\req_command.py", "Python", 405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 69, 503
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\spinners.py", "Python", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 28, 160
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\cli\status_codes.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\__init__.py", "Python", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 133
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\cache.py", "Python", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 46, 224
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\check.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 54
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\completion.py", "Python", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 127
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\configuration.py", "Python", 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45, 283
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\debug.py", "Python", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45, 200
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\download.py", "Python", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 28, 150
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\freeze.py", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 98
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\hash.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 60
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\help.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 42
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\index.py", "Python", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28, 140
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\inspect.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 93
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\install.py", "Python", 725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 108, 874
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\list.py", "Python", 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 57, 366
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\search.py", "Python", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31, 175
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\show.py", "Python", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 190
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\uninstall.py", "Python", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 114
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pip\_internal\commands\wheel.py", "Python", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31, 204
